unbedingt	absolutely, absolute, imperative, unconditional, unconditionally (not 'absolut')	
manuell	manual, manually, by hand	
umgeben von	surrounded by	
der Übersetzer; -	the translator, compiler (computer)	
chemiefrei	chemical-free	
gängig	well-established, prevalent, widespread, current, popular	
auffällig	conspicuous, noticeable, prominent, striking (not 'aufmerksam')	
zu zweit	as a pair, in twos	
übergeschnappt	crazy ('ü_')	
Sport machen	to do sports	
Neuseeland	New Zealand	
verfügen über	to be in charge of, to have at one's disposal, to have at one's discretion ('v_')	
sich bemühen	to try, strive, take the trouble (to do sth)	
heute abend	this evening	
Auf diese Weise	in this way	
Heute habe ich frei.	I have today free, I'm free today, today I have the day off	
im Laufe (+ Gen.)	in the course ... ('im L_')	
glaubhaft	credible, trustworthy, believable	
eine Rede halten	to hold a speech, to give a speech, to give a talk	
eine Frage stellen	to pose a question	
hinzufügen	to add, to add sth, to append, to add on, to affix sth (attach)	
Mist!	Damn! Shoot! "M_')	
das Fußballmatch; -es	the soccer match, football match	
noch einmal	once more (not 'noch mal')	
nichts als Ärger	nothing but trouble (3 words) (n)	
die Anwendung; -en	the application, use, implementation ('A_')	
Viel Glück!	Lots of luck!	
schweben	to hover, float, hang (suspended in air), waft (blow through the air)	
die Sammlung; -en	the collection, anthology (lit), gathering of people	
sich verändern	to change oneself, to change itself (a situation, substance, etc.)	
letzte Nacht	last night	
irgendwie	somehow, one way or another, kind of, in some way	
Viertel nach elf	quarter after eleven	
der Ordner; -	the folder, file, folders	
Zimmer frei	vacancies, rooms available	
Er ist Arzt von Beruf.	He is a physician by trade.	
von jetzt an	from now on ('v_'	
sich auflösen	to dissolve, disintegrate, dissipate, give way, come apart, come undone, resolve itself, disappear into thin air (fig.)	
aufhalten	to suspend, impede, hinder, delay, hold up, (delay), halt	
tatsächlich	actually, actual, indeed, true ('t_')	
heute morgen	this morning	
altmodisch	old-fashioned, outdated, obsolete, outmoded (not 'veraltet')	
der Geschirrspüler; -	the dishwasher ('G_')	
sich die Hände waschen	to wash one's hands	
entschlossen	determined, resolute, intent, decisive	
die Trauer	the grief, sorrow, mourning ('T_')	
Sehr geehrter Herr	Dear Sir	
sich umschauen	to look around ('sich_')	
gar nichts	nothing at all (2 words) ('g_')	
vornehmen	to undertake, to make (changes, corrections), to take measurements, carry out (sth) ('v_')	
nördlich (von)	north (of)	
begehen	to commit (crime, etc.), to perpetrate (crime), to mark sth (a birth, death, 9/11), observe sth (celebrate)	
der Umstand; -"e	circumstance, case, fact	
anstellen	to employ sb, to undertake sth (investigation), to appoint sb	
sich umziehen	1. to move, to change residences. 2. to change clothes ('sich_')	
die Fluggesellschaft; -en	the airline	
beeindruckend	impressive, imposing, striking ('b_')	
das Gewissen; -	the conscience	
in aller Ruhe	in peace and quiet	
während der Pause	during the intermission (three words)	
die Änderung; -en	the change ('Ä_')	
der Vorfall; -"e	the incident, event, occurrence, episode ('V_')	
die Verfassung; -en	the constitution (law) condition, shape (state)	
eindrucksvoll	impressive, spectacular, striking ('e_')	
die Kehle; -n	the throat, gorge, esophagus, valley	
unwichtig	unimportant, minor, petty	
Wie viel Uhr ist es?	What time is it?	
die Klatschzeitung; -en	the tabloid	
ein paar	some, a few, a couple, a sprinkling of (colloquial) (2 words)	
zahnmedizinisch	dental (not 'zahnärztlich', not 'dental')	
sich gewöhnen an	to get used to (acc.)	
Am Wievielten?	On what date?	
Lieblings-	favorite-	
im Durchschnitt	on average (2 words)	
irgendetwas	something or other	
das Essen; -	the meal, food	
der Flieger; -	the aviator, flyer, aircraft, plane	
die Unterlage; -n	the document, pad (writing), pad, cushion, base (bottom support), underlayment	
heimlich	secret, furtive, clandestine, hidden, covert (not "g..")	
kennenlernen	to get to know	
schattig	shady (in the shade)	
am Apparat!	Speaking! (on the telephone)	
die Rakete; -n	the rocket, missile	
Herein!	Come in!	
der Großbuchstabe; -n	the capital letter	
Schade!	What a shame! Too bad!	
die Legende; -n	the legend, key	
in Bezug auf	in regard to, in reference to, with respect to, in relation to ('in B_')	
Rast machen	to stop over, make a rest stop (2 words)	
der Flügel; -	wing, wings	
klären	to clarify (sth), resolve (problem), clear (soccer), treat (sewage)	
die Akademie; -n	the academy	
einwandern	to immigrate, (into a given country)	
noch nicht	not yet	
der Jahrestag; -e	The anniversary (not 'Jubiläum')	
die Verstärkung; -en	the reinforcement, boost, strengthening, amplification	
dort unten	down there	
sexuell	sexual	
die Erwartung; -en	the expectation, anticipation, prospect, speculation	
die Buchung; -en	booking, reservation (travel), ticketing, accounting	
Bitte schön!	You're welcome! (not 'G_', not 'K_', not 'N_')	
keiner	no one, nobody, none (not 'n...')	
dauerhaft	durable, permanent, longlasting, stable, enduring (not 'a_')	
außergewöhnlich	unusual, strange, extraordinary, exceptional, remarkable, extraordinarily (not 'aufmerksam,' 'außerordentlich')	
die Vereinigung; -en	the association, federation, society, union	
sich lohnen	to be worthwhile, to be worth the trouble (not 'der Mühe wert sein')	
herstellen	to manufacture, produce, fabricate, make	
die Herausforderung; -en	the challenge	
klingen	to sound (like sth), ring, chime, clang	
inhaltlich	in terms of content, as regards content	
tapfer	brave, valiant, bravely ('t_')	
mutig	brave, courageous, bold ('m_')	
beachtlich	considerable, notable, remarkable ('bea_')	
verabreden	to arrange, appoint (ver-)	
verringern	to diminish, reduce, decrease ('v_')	
Auf Wiedersehen.	Good-bye.	
sich freuen	to be pleased, to be glad, to be delighted	
betreffen	to concern (sb/sth), to affect (sb/sth) ('b_')	
darüber	overhead, across, over it, about it, about that	
baumlos	treeless	
der Bestandteil; -e	the component, ingredient, constituent, feature, element	
die Besprechung; -en	the meeting, review, conference, talk ('B_')	
die Haftung; -en	the liability, responsibility, accountability, adhesion (tech)	
der Missbrauch; -"e	the abuse, misuse, malpractice	
sich über etwas ärgern	to get irritated/angry about sth (4 parts)	
nachkommen	to comply with (sth), to follow (sb) (come after them)	
Er wird Koch.	He's going to become a cook.	
überhaupt nicht	not at all, not a bit, not in any way (2 words) ('ü_')	
Wie sagt man das?	How does one say that?	
bisher	yet, heretofore, thus far, up to this point (not bislang), ('b_')	
die kenntnis; -se	the knowing, knowledge, acquaintance, congnizance	
nach rechts	to the right	
auskommen mit	to get by with (sth.); to make do with (sth.), to get along with (sb)	
Entschuldigung!	Sorry! Pardon! Excuse me! ('E_')	
anfragen	to apply, request, inquire, ask (sb)	
der Ärger; -	the annoyance, anger, trouble, hassle	
sich verstecken	to hide oneself	
die Leichtigkeit; -	the ease, easiness, lightness, light-heartedness	
sich kämmen	to comb one's hair	
der Heiliger; -	the male saint	
komplett	completely, entire, entirely, complete ('k_')	
Ich möchte	I would like ...	
eingeben	to enter (data), to type, key, input	
ermöglichen	to facilitate, allow, make possible	
sich aufregen	to get upset, to get excited ('sich_')	
Hallo!	Hello!	
tauchen	to dive, to dip, to duck (under), to plunge, to immerse (dunk) (not 'e_')	
der Vermieter; -	the landlord	
Guten Morgen!	Good Morning!	
stehen bleiben	Freeze!, to stand still, to be left behind, to stop (two words)	
einerseits ... andererseits	on the one hand ... on the other hand	
räumen	to vacate, clear (sth out) (empty), evacuate ('r_')	
die Bearbeitung; -en	the processing, treatment, handling, editing, process (not 'Behandlung')	
die Siedlung; -en	the settlement, colony	
die Klärung; -en	the clarification (not 'Erklärung') (K)	
einkaufen gehen	to go shopping (2 words)	
Wie bitte?	Pardon? ('W_')	
die Umwandlung; -en	the conversion, converting, transformation	
das Asyl; -e	the asylum, refuge, shelter	
ganz kurz	very short	
überholt	obsolete, outdated, antiquated, overtaken, superseded, overhauled, refurbished	
anhaltend	persistent, lasting, sustained, continuing, prolonged ('an_')	
grenzen an	to border on (+ acc.)	
die Betrachtung; -en	the consideration, contemplation, reflection, observation (not 'überlegung')	
in der Tat	as a matter of fact, indeed, actually ('i_') (3 part phrase)	
die herkunft; -"e	the origin, derivation, descent, source, anscestry	
an bord	on board	
hin und zurück	there and back	
schweigen	to silence, to be silent, to keep quiet	
die Überraschung; -en	the suprise, astonishment	
Wie heißen Sie?	What is your name? (3 words) (polite) (W)	
der Studiengang; -"e	the major (in college), course of study (not 'Hauptfach')	
danklos	thankless	
die Existenz; -en	the existence (not Sein(philosophical), Subsistenz(economical)) (E)	
Kein Problem!	No problem!	
der Zauber; -	the magic, spell, enchantment (not 'Magie,' 'Zauberei')	
der Deal; -s	deal, bargain	
der Anbau; -	cultivation, crop growing	
innerhalb	within, inside, within the space of	
Um wie viel Uhr?	At what time?	
die Droge; -n	the drug	
auf etwas basieren	to be based on sth ('auf_')	
ignorieren	to ignore, discount, disregard	
übersehen	to overlook, ignore (deliberately)	
eine Reise machen	to take a trip	
systematisch	methodical, systematic, systematically	
sich verspäten	to be late	
zu Ende sein	to be over ('z~')	
diejenigen	those (for all 'those' who ...)	
die Schwarzwälder Kirschtorte	the Black Forest cake	
der Anbau; -ten	addition, attachment, annex (building)	
jeglicher; (jegliche; jegliches)	any (whatsover), each (and every one) (not 'i_') (only masculine declension)	
schaden	to damage (+ dative), to hurt	
Guten Abend!	Good evening!	
das Seil; -e	the rope, cable	
einzigartig	unique, singular (not 'eig_')	
Ski laufen	to ski	
so genannt	so-called	
genauso gut	just as good, just as well (2 words)	
auspfeifen	to boo (so.), to hiss (at so.)	
maßgeblich	relevant, decisive, important, significant, substantial, instrumental (m)	
zu Fuß gehen	to go on foot	
aussagen	to state, testify, give evidence, assert	
sich erkälten	to catch a cold	
östlich (von)	east (of)	
die Forderung; -en	the claim (legal), demand (for goods, better treatment), call (for peace, calm) ('F_')	
betragen	to add up to, to come to, to amount to (total), to behave (well/badly)	
die Laufzeit; -en	the duration, term (life of a loan), time period, runtime	
bestreuen	to sprinkle (w/ finely ground stuff, like powder or herbs) (not 'spritzen')	
Guten Tag!	Good day!	
meiner Meinung nach	in my opinion	
die Maßnahme; -n	the measure (step taken to handle an issue)	
die Entdeckung; -en	the discovery, detection,  spotting	
heute Nachmittag	this afternoon	
in der Öffentlichkeit	in public; openly (3 words)	
Viertel vor elf	quarter to eleven	
erkunden	to explore, scout, find out, ascertain	
der Faden	the thread, yarn, string	
letztes Jahr	last year	
zum Nachtisch	for dessert	
die Richtlinie; -n	the guideline, policy, directive	
die Geduld; -	the patience, forbearance	
der Gehalt; -e	the content, contents, substance (of sth) (not 'Inhalt') (G)	
sich beeilen	to hurry, to hasten ('sich_')	
riechen nach	to smell like/of (sth) (not 'duften_')	
morgen früh	tomorrow morning	
schnappen	to snatch, snap, click (door lock closing)	
Island; -	Iceland	
das Postfach; -"er	mailbox (comp), P.O. Box	
auslegen	to interpret, design, lay out, display	
sonstig	other, miscellaneous (not andere) (s)	
die Ordnung; -en	the order (orderliness, tidiness)	
ordnungsgemäß	properly, duly, proper (orderly) (not 'ordentlich') ('o_')	
streifen	to stripe, brush, graze (lightly)	
die Rücksicht; -en	the consideration, regard, deference, thoughtfulness, concern ('R_')	
gehoben                        	sophisticated, upper, elevated, lofty, raised	
heftig	fierce, severe, heavy, violent	
das Versehen; -	mistake, oversight (not 'F...')	
am Ende	at the end	
die Aktie; -n	the share; the stock (finance)	
besser als	better than	
der Fingerabdruck; -"e	the fingerprint	
nicht mehr	no longer, not anymore	
unterfangen	to undertake, endeavor (not 'unternehmen') ('u_')	
verwechseln	to confuse (one person/thing with another), to mix up (confuse)	
die Zuständigkeit; -en	the responsibility, jurisdiction ('Z_')	
ausverkaufen	to sell out	
das Unterfangen; -	the effort, endeavor, venture ('U_')	
die Ausstattung; -en	equipment, furnishings	
der Anspruch; -"e	the claim (legal), entitlement, demand ('A_')	
sowohl ... als auch	both ... and	
aufgrund	on the basis of, due to, by virtue of, because of, owing to (one word) ('au_')	
bezüglich	regarding (not 'betreffend') ('b_')	
nach links	to the left	
Prima!	Great! Cool! ('P_')	
der Einstieg; -e	the entry, access point, gateway, entrance (not 'Eingang')	
die Stabilität	the stability, resilience, solidity	
vorbei sein	to be over, be gone, be finished, be up ('v~')	
sich ausruhen	to relax, to rest (not 'sich entspannen') ('sich_')	
z.B. (zum Beispiel)	e.g. (for example)	
die Übersetzung; -en	the translation	
die Kanzlerin; -nen	the female chancellor	
sich anziehen	to get dressed, to put sth on	
dort drüben	over there (2 words)	
mit einem Mal	all of a sudden, suddenly ('m~')	
entfallen	be dropped (was, were, been), be omitted, be canceled, lapsed, escape (sb), slip (sb's mind), been dropped	
der Großteil; -e	the bulk, majority, greatest portion ('G_')	
der Bedarf; -e	the need, requirement (not 'A_,' 'N_')	
die Hausarbeit; -	the house work, home work	
der Rückzug; -"e	the retreat, withdrawal, pullback, pullout	
rächen	to avenge, retaliate, take vengeance (on sb for sth)	
mittlerweile	in the meantime, meanwhile ('m_')	
der Nachdruck; -e	the emphasis, stress, reprint (print) ('N_')	
der Zugriff; -e	the access,  grasp, grip, hit (on a webpage)	
der Bürokaufmann; -leute	the male office clerk ('B_')	
der Angestellte n n	the (male) employee, clerical worker, white collar worker (weak adjectival noun) ('An_')	
einzeln	individual, particular, distinct, single	
Angst haben	to be afraid	
das Kunstwerk; -e	the work of art, artwork	
restlich	remaining, the rest of, residual	
bedroht	threatened (past p.) ('b_')	
überlassen	to leave (with/to), to cede, to concede	
die Klinik; -en	the (medical) clinic, the medical center	
die Zusammensetzung; -en	the composition, structure, compound (chem), formulation	
die Aufklärung	the Enlightenment, information, clarification	
sich wohl fühlen	to feel well	
von selbst	by oneself, by itself, of ones own accord (2 words)	
das heißt (d.h.)	that is (i.e.), that is to say, which is to say, that means	
bisherig	previous, present, former, so far, until now (b~)	
der Berater; -	the consultant, counselor, adviser	
